,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.9514892299103305,0.42230700073359795,0.0773647898948727,0.08929684829196105,0.005848795497649077,0.9574375678610207,0.024211179608367543,0.5531109518494878,0.38035553192200094,3.0,1.6624156515317137,1.00869116475564,0.11638085915594683,0.0887867434165033,0.0046077577023285405,0.9596091205211725,0.017256918860617202,0.5713663154201334,0.4899263691806807,10.0,2.246372198202688,4.035482231888249,-0.15428816755524877,0.09547242161287124,0.009697409639644803,0.9237785016286645,0.06492246349884855,0.7539239948787434,0.2912012009119031,5.0
1,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.6872396299415413,0.16193041029603567,0.0592412671324509,0.0884543318679761,0.006668251978506537,0.9537459283387622,0.012731091484720864,0.5721467595858699,0.41876379116071505,6.0,1.11885964271967,0.4713932676432355,0.08667916131539499,0.08839610047107907,0.005360300525564029,0.9591748099891421,0.019063764231708687,0.5862071968834491,0.42706725495205633,9.0,1.700811406318891,3.0170438086390727,-0.12773263989649578,0.09587055800842761,0.010581890231693345,0.9211726384364821,0.05547708251100954,0.7439508578353609,0.26751625154865655,2.0
2,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.7426500564487574,0.2036256946224103,0.06341433616570442,0.0889560575841375,0.005597736487880075,0.9585233441910969,0.012730323488049238,0.5373645809615172,0.3493977291554981,9.0,2.780150413993319,2.021986746239997,0.1663997196313788,0.08927005618062822,0.006358217057589987,0.9552660152008685,0.03777430489663144,0.6320415722606068,0.45720382583668495,10.0,1.745312269146709,3.427742057928129,-0.12884647316580922,0.09496507319064645,0.009886968233821567,0.9279044516829532,0.05252492871933608,0.7304310390949958,0.28957831863964534,1.0
3,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,3.7157658845974946,2.7580770879903764,0.20157094202676343,0.08966699102646998,0.005699097384142769,0.9583061889250815,0.03349417357314492,0.5810308830683742,0.4763498052469881,9.0,0.11009322686980932,0.2773251713992338,0.011517487633221008,0.08811852899653527,0.006595114330381469,0.9567861020629748,0.012313748474165246,0.5936632537398486,0.4158533256663855,8.0,2.831741822534259,4.883072767523872,-0.18078234872945126,0.09582114185148448,0.010842787538595206,0.9218241042345277,0.06877199171295188,0.7256503908753045,0.3265592588786956,3.0
4,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.8036557930373623,0.33168716808025844,0.0680074800242507,0.0895862409420225,0.005136429939170321,0.9587404994571116,0.02171598466446069,0.5522403009049296,0.46157078460633993,6.0,2.07242496214467,1.42237563682878,0.1369971649152146,0.08957716847611064,0.005962689680285729,0.9561346362649293,0.03142486599944629,0.5753637199533662,0.4565493385991428,9.0,1.6425230552459547,3.0217050085331123,-0.1241648054991052,0.09554112166112139,0.009978369997068632,0.9279044516829534,0.06388351391700901,0.7203493428591692,0.30547135086220834,1.0
5,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,3.8118821572358708,2.690237322927278,0.20549515977194618,0.08995003981451279,0.0058729429954361536,0.9589576547231271,0.03647248157795542,0.567229245908656,0.36512266673222155,5.0,1.144188506018497,0.5398806449868951,0.08884458742435992,0.08908897194126945,0.005927929384326556,0.9622149837133551,0.020740891605094722,0.5489673501229922,0.4661232180370047,6.0,1.1496549473261999,2.440507035102816,-0.09659877619410376,0.096518387130441,0.01261830524910259,0.9148751357220414,0.05546364886911774,0.7787684970555263,0.4253680256334411,1.0
6,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.7703326035654888,0.2106885909490178,0.06560712759472452,0.0893810180773976,0.006091043988308293,0.9585233441910966,0.01918116277124848,0.5557561878739693,0.426457857253594,7.0,1.0787165214183716,0.4999147516430269,0.08496677895711964,0.08908079475195219,0.00492811568319402,0.9641693811074918,0.013564738465686932,0.5488547471783942,0.3978770976252206,6.0,2.1040030019881906,3.841095069783419,-0.14571324037949282,0.09428967861850933,0.010642594687674846,0.9252985884907708,0.06303053863781363,0.736161658013037,0.3826632815313973,3.0
7,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,2.475365742029591,1.6785830309709395,0.1554781612029433,0.09010762834376214,0.006923121814130586,0.9478827361563518,0.029126367771337622,0.580162098470964,0.44521666395562215,12.0,2.8154771638521763,1.9019000617807515,0.1674591580630718,0.08909680071179595,0.00584532757630377,0.958957654723127,0.028640643997570884,0.5621938413032578,0.5129137913472802,6.0,0.814124625789017,1.9698743278531363,-0.07307746862910906,0.09528453867323507,0.011154646354896285,0.9233441910966341,0.061024642229557426,0.7885105181104106,0.3011439543989869,2.0
8,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,0.26629939357736715,0.8383402162771697,-0.026097098290197584,0.08777207823585782,0.005941202953435493,0.9596091205211725,0.016624585277592974,0.5654450180351346,0.4574194316119643,7.0,0.742963644048609,0.30162119020472167,0.06279873275857396,0.08806244389173797,0.0052730460579103544,0.961129207383279,0.011063084907349679,0.5822097923502163,0.46357322161246284,6.0,2.926999571884656,4.890472901633605,-0.18406333056194696,0.09546531813943648,0.010413170758711532,0.9252985884907708,0.06793033370164182,0.7264610076532675,0.29053083249462,4.0
9,0,256,248,0.0034911537882988102,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,1.3921564461200726,0.7587283428570105,0.1031459601771177,0.08942800288557502,0.004847088067188434,0.9585233441910967,0.02132020722311319,0.541415798504185,0.41296518612519845,8.0,1.1432712321940628,0.7266078939167553,0.08856479619862803,0.08886198791507223,0.005562420605757694,0.957871878393051,0.015478539737881266,0.505770434323866,0.4566006534884044,8.0,2.635914409526675,4.402320527953961,-0.17095404546705242,0.09500440826238737,0.010620393744394243,0.9237785016286644,0.06627726483919427,0.7540515286005259,0.3264626650854997,1.0
